,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
101,206.32211600000002,16.207944874185483,36.81129708189709,17.814691761963815,14.93531370755401,58.94764167683895,30.0,79.45954045954046,123.0
102,579.8043080000001,27.170384118620888,-1.948480308711475,41.92485017313172,21.113527217471578,123.8323160213669,38.0,144.61144685389263,255.0
103,85.12590800000001,10.410843978616112,-89.5957489591968,11.66488901315036,9.662622802181602,37.15564167683895,54.0,98.68523002421307,121.0
104,37.51311200000001,6.911090915657178,31.098507436402123,8.201185900546871,6.259212977557995,24.26895323171293,46.0,92.9065934065934,124.0
105,49.26172400000001,7.919720641451265,-77.0736255362019,11.592223015989816,5.795793825217014,31.328767881102085,97.0,187.7531380753138,255.0
106,119.75339600000001,12.34806703105914,57.890380843729105,17.753930247600092,9.962504373207725,56.317668155497635,43.0,166.46987951807228,253.0
107,110.27206000000001,11.849166530664027,-52.384807129187045,16.047482562797942,10.281201728533047,49.725218018299856,27.0,107.70654205607477,151.0
108,119.13504800000001,12.31614608055303,12.158056462942548,25.22498970037731,10.368592054936828,70.98809181403672,67.0,164.98961937716263,255.0
109,167.57230800000002,14.606837068583344,28.285669885954487,15.584126917984932,13.74820635229844,48.09727097561725,46.0,96.42435424354244,124.0
110,58.330828000000004,8.617953172693912,15.786123196873714,13.771324851811622,6.264728994350425,35.6807149237847,55.0,161.2226148409894,224.0
111,162.625524,14.38962293251902,-67.8081215174002,18.949023342622706,15.005502458657295,71.75643603659972,35.0,135.25855513307985,233.0
112,186.12274800000003,15.394117153262718,83.26347647522032,28.802499146626765,12.099632663915894,81.36833012196496,38.0,156.54928017718714,255.0
113,133.357052,13.030559165887833,-34.750635640169854,16.035791514348368,11.066331908365605,48.58353576220417,46.0,150.60278207109738,251.0
114,446.035024,23.830850402234862,36.16446569232513,38.49176479148865,17.32607102229364,131.97481911588207,38.0,167.76386321626617,255.0
115,79.76689200000001,10.077815301692073,-63.35766361329364,12.151595912318525,8.509887283674484,34.96076788110209,73.0,169.984496124031,255.0
116,79.560776,10.064786446468514,-79.10429797522004,18.857935847733202,5.673472492965114,41.8514298475694,64.0,152.2979274611399,208.0
117,86.15648800000001,10.473674023813254,-76.91606494157847,14.65087823207473,7.619485891919772,38.98500618903032,69.0,202.87799043062202,255.0
118,127.79192000000002,12.755772263631565,-76.87065103976792,17.124764132204227,10.068810719559666,48.91124449695855,65.0,169.71451612903226,253.0
119,179.73315200000002,15.127569422293053,73.95952065693068,20.340120439149874,11.931353654041336,65.41380054879109,49.0,118.04587155963303,205.0
120,159.121552,14.23375749498468,-64.97886124677747,17.454605635973664,12.487225786800527,55.691747591473714,52.0,140.71373056994818,219.0
121,269.599728,18.52741306657364,89.97129273387472,27.858985934513157,13.273819282418467,79.31864786586927,58.0,148.28669724770643,253.0
122,230.43768800000004,17.128992292570615,8.025747323231561,31.08379162591542,10.622727277023623,80.19438307928235,39.0,117.31395348837209,240.0
123,121.19620800000001,12.422230262619838,-69.41969753223613,18.919639514933795,8.921341869240715,51.40156224086286,45.0,145.1173469387755,253.0
124,78.73631200000001,10.012501487890313,49.13289705320622,12.031964626833597,9.056155949522653,39.97090027439555,51.0,146.89267015706807,232.0
125,264.24071200000003,18.3423478281101,-64.04416558170252,21.70911839440952,16.975488190518803,79.60072730184534,56.0,163.91965678627145,255.0
126,33.596908000000006,6.540406091859217,71.89336454781943,8.941406286493391,5.345585112969977,24.58052957317385,112.0,196.01226993865032,240.0
127,192.92457600000003,15.67288101513134,57.325553537608336,18.41704402070134,13.413952927056677,55.3801712500128,36.0,88.46794871794872,150.0
128,117.280004,12.219882933133936,69.36795278136834,13.158607712918101,11.65666052050867,42.91521801829986,34.0,91.86643233743409,137.0
129,100.99684,11.339892882267014,23.40404683595121,20.69833700128906,7.338189450325823,53.5157740701324,58.0,146.77755102040817,250.0
130,19.168788000000003,4.940289354505953,8.878886651558858,5.5115533599252196,4.579389202802535,15.922264786586926,116.0,196.79569892473117,247.0
131,170.0457,14.714241728752862,20.252531745321072,16.784114422688212,13.066072121038964,52.81195942074324,38.0,92.12727272727273,118.0
